SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 8.2300, 819, 0.0086, 0.6916, 0.1173, -16.4812, 71.0888, -33.0598, 59.2537, 31.6418, -8.1667, -104.1519, 6.2961, 58.5430, 0.5141, 0.7036, 0.3557, -0.3379, -0.1011, -0.2722, -0.1257, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.2400, 820, 0.0104, 0.5743, 0.1283, -16.9127, 71.2195, -32.2879, 57.9104, 31.6418, -8.0000, -104.3758, 5.7890, 57.9361, 0.5164, 0.7053, 0.3551, -0.3314, -0.0904, -0.3894, -0.1188, 1005.3500, 0.0000, 0.0000, 0.0000
2, 7.9600, 796, -0.7601, -0.0180, -0.3213, -26.7968, 19.3696, -146.4770, -35.8209, 29.1045, 26.6667, -67.9497, -66.5712, 30.9190, -0.7499, -0.3289, -0.5632, -0.1108, 0.1574, -0.3866, -0.1720, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.2500, 821, -0.0171, 0.5000, 0.1373, -17.6668, 69.0830, -25.5535, 58.3582, 30.8955, -7.6667, -104.6098, 5.3360, 57.3353, 0.5183, 0.7072, 0.3542, -0.3253, -0.1101, -0.4635, -0.1139, 1005.3500, 0.0000, 0.0000, 0.0000
2, 7.9700, 797, -0.7130, 0.0153, -0.2997, -53.6021, 25.4177, -150.4001, -39.7015, 28.2090, 27.0000, -66.3684, -67.8831, 28.7377, -0.7484, -0.3239, -0.5654, -0.1237, 0.2134, -0.3296, -0.1488, 1003.6500, 0.0000, 0.0000, 0.0000
2, 7.9800, 798, -0.6663, 0.0878, -0.2557, -75.3471, 30.4583, -154.1328, -38.0597, 27.9104, 26.8333, -64.6743, -69.1728, 26.1870, -0.7463, -0.3203, -0.5669, -0.1382, 0.2684, -0.2336, -0.1036, 1003.6500, 0.0000, 0.0000, 0.0000
2, 7.9900, 799, -0.6354, 0.1563, -0.2042, -89.3125, 33.2684, -155.8442, -39.5522, 25.2239, 26.6667, -62.7997, -70.4278, 23.2757, -0.7436, -0.3176, -0.5679, -0.1536, 0.3068, -0.1417, -0.0511, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.2600, 822, -0.0800, 0.4488, 0.1663, -19.6388, 65.1697, -19.4774, 56.1194, 31.0448, -7.5000, -104.8564, 4.9397, 56.7694, 0.5197, 0.7091, 0.3533, -0.3197, -0.1661, -0.5142, -0.0891, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.2700, 823, -0.1565, 0.4388, 0.1734, -17.5396, 55.2300, -18.2032, 58.6567, 31.0448, -7.1667, -105.0949, 4.5800, 56.2667, 0.5209, 0.7110, 0.3526, -0.3145, -0.2364, -0.5236, -0.0862, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.2800, 824, -0.2311, 0.4620, 0.1828, -11.2097, 39.5972, -19.6150, 58.8060, 31.0448, -7.1667, -105.2758, 4.2211, 55.9373, 0.5219, 0.7120, 0.3528, -0.3103, -0.3047, -0.5001, -0.0800, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.0000, 800, -0.6101, 0.1955, -0.1811, -93.6625, 34.4909, -156.6973, -38.8060, 24.1791, 27.1667, -60.6496, -71.6375, 20.0057, -0.7406, -0.3154, -0.5686, -0.1694, 0.3390, -0.0791, -0.0267, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.2900, 825, -0.3093, 0.5578, 0.1504, -5.7751, 24.3495, -24.4104, 58.6567, 30.8955, -7.1667, -105.3740, 3.8504, 55.7791, 0.5230, 0.7121, 0.3538, -0.3070, -0.3765, -0.4043, -0.1142, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.3000, 826, -0.3483, 0.6362, 0.1020, -4.4172, 9.7456, -32.3325, 57.4627, 32.0896, -6.6667, -105.4077, 3.3995, 55.8035, 0.5242, 0.7111, 0.3562, -0.3043, -0.4076, -0.3261, -0.1632, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.0100, 801, -0.5966, 0.2249, -0.1665, -92.0088, 35.8419, -156.0364, -41.4925, 22.9851, 27.5000, -58.1265, -72.7900, 16.3500, -0.7374, -0.3133, -0.5690, -0.1853, 0.3587, -0.0264, -0.0102, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.0198, 802, -0.5808, 0.2308, -0.1679, -88.5423, 36.9021, -154.5378, -39.4030, 22.8358, 27.6667, -55.1391, -73.8662, 12.2568, -0.7342, -0.3110, -0.5691, -0.2009, 0.3798, 0.0028, -0.0091, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.3101, 827, -0.4109, 0.7125, 0.0696, -5.9985, -5.0419, -38.3098, 57.3134, 32.3881, -7.1667, -105.4092, 2.8637, 56.0042, 0.5255, 0.7093, 0.3600, -0.3019, -0.4609, -0.2503, -0.1958, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.0298, 803, -0.5827, 0.2308, -0.1759, -85.1204, 37.1801, -153.8974, -44.4776, 20.4478, 27.3333, -51.6361, -74.8602, 7.6828, -0.7310, -0.3084, -0.5691, -0.2162, 0.3826, 0.0260, -0.0138, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.3201, 828, -0.3796, 0.7359, 0.0844, -4.6227, -27.3958, -38.6216, 55.6716, 31.9403, -7.3333, -105.4065, 2.3893, 56.3921, 0.5261, 0.7069, 0.3647, -0.3009, -0.4213, -0.2273, -0.1810, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.3301, 829, -0.3267, 0.7301, 0.0952, 2.6872, -45.7180, -33.5704, 56.1194, 31.6418, -7.6667, -105.3649, 2.0354, 56.9366, 0.5261, 0.7041, 0.3696, -0.3013, -0.3622, -0.2336, -0.1696, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.0398, 804, -0.5987, 0.2465, -0.1761, -85.1211, 36.9654, -153.6931, -41.4925, 19.2537, 27.5000, -47.6203, -75.7672, 2.6070, -0.7275, -0.3058, -0.5689, -0.2314, 0.3706, 0.0649, -0.0104, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.0498, 805, -0.6644, 0.2817, -0.1872, -84.1941, 35.1787, -153.2081, -43.7313, 18.5075, 27.5000, -43.0874, -76.5848, -2.9858, -0.7239, -0.3031, -0.5687, -0.2465, 0.3083, 0.1232, -0.0178, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.3401, 830, -0.2599, 0.7246, 0.0676, 12.3516, -65.5149, -28.5113, 57.6119, 31.4925, -7.5000, -105.2230, 1.8196, 57.6204, 0.5259, 0.7007, 0.3744, -0.3036, -0.2916, -0.2398, -0.1948, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.3499, 831, -0.1694, 0.7293, 0.0080, 17.4191, -85.0462, -24.7560, 56.7164, 32.5373, -8.5000, -105.0017, 1.7189, 58.4520, 0.5254, 0.6967, 0.3794, -0.3076, -0.1994, -0.2362, -0.2507, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.3599, 832, -0.0713, 0.7589, -0.0107, 8.6621, -101.7670, -20.6723, 57.7612, 31.3433, -8.8333, -104.8084, 1.7275, 59.4275, 0.5239, 0.6926, 0.3847, -0.3127, -0.1014, -0.2074, -0.2661, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.0598, 806, -0.7521, 0.3343, -0.1787, -82.2291, 34.8182, -152.9939, -41.3433, 17.0149, 27.1667, -38.0085, -77.2861, -9.1182, -0.7200, -0.3005, -0.5683, -0.2614, 0.2234, 0.1988, -0.0053, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.3699, 833, 0.0679, 0.8217, -0.0022, -3.8250, -95.3367, -19.3173, 57.7612, 32.3881, -9.3333, -104.7265, 1.7859, 60.4087, 0.5215, 0.6891, 0.3901, -0.3178, 0.0368, -0.1450, -0.2563, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.0698, 807, -0.8339, 0.3969, -0.1779, -75.0790, 33.3042, -151.6102, -42.8358, 14.4776, 27.6667, -32.3950, -77.8589, -15.7421, -0.7160, -0.2976, -0.5680, -0.2759, 0.1437, 0.2842, -0.0003, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.3799, 834, 0.1325, 0.8957, 0.0379, -13.0530, -70.7154, -17.0822, 51.9403, 33.5821, -10.0000, -104.7477, 1.8471, 61.1867, 0.5190, 0.6867, 0.3946, -0.3217, 0.1003, -0.0709, -0.2165, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.0798, 808, -0.9019, 0.4615, -0.1946, -64.5813, 34.3560, -151.0699, -41.4925, 13.2836, 27.3333, -26.2368, -78.2763, -22.8299, -0.7121, -0.2942, -0.5677, -0.2899, 0.0773, 0.3717, -0.0123, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.0898, 809, -0.9557, 0.4947, -0.1935, -50.1988, 36.8958, -149.2124, -41.6418, 13.2836, 27.6667, -19.6448, -78.5057, -30.2371, -0.7084, -0.2901, -0.5674, -0.3032, 0.0243, 0.4277, -0.0058, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.3899, 835, 0.1245, 1.0066, 0.0815, -22.7009, -40.2954, -12.9025, 53.8806, 34.7761, -9.5000, -104.8723, 1.8659, 61.6481, 0.5168, 0.6857, 0.3976, -0.3234, 0.0920, 0.0406, -0.1751, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.3999, 836, 0.0930, 1.0685, 0.1384, -29.1207, -31.8312, -11.8317, 56.8657, 32.3881, -9.6667, -105.0765, 1.8512, 61.9211, 0.5149, 0.6856, 0.3999, -0.3239, 0.0607, 0.1034, -0.1216, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.0999, 810, -1.0014, 0.5102, -0.1805, -34.9291, 36.4386, -147.6685, -43.7313, 11.3433, 27.8333, -12.8277, -78.5502, -37.7218, -0.7051, -0.2852, -0.5673, -0.3156, -0.0213, 0.4661, 0.0130, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.1099, 811, -1.1043, 0.5041, -0.1972, -24.8089, 34.3519, -147.2196, -45.6716, 10.8955, 27.8333, -5.9698, -78.4389, -45.1265, -0.7018, -0.2795, -0.5676, -0.3273, -0.1246, 0.4833, 0.0022, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.1199, 812, -1.1602, 0.5353, -0.1862, -15.3443, 31.8330, -145.0639, -46.8657, 10.2985, 27.1667, 0.6423, -78.1811, -52.1815, -0.6986, -0.2734, -0.5682, -0.3382, -0.1814, 0.5376, 0.0186, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.4099, 837, 0.0787, 1.1356, 0.2726, -31.6980, -47.0997, -6.6982, 54.0299, 33.7313, -10.1667, -105.3672, 1.8836, 62.3087, 0.5120, 0.6857, 0.4029, -0.3248, 0.0458, 0.1718, 0.0077, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.4199, 838, 0.0767, 1.1607, 0.2971, -20.4489, -60.0507, -3.3298, 56.4179, 31.3433, -9.6667, -105.5987, 2.0004, 62.8506, 0.5086, 0.6851, 0.4062, -0.3271, 0.0418, 0.1981, 0.0284, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.1299, 813, -1.2611, 0.5312, -0.1988, -9.3703, 31.2414, -141.3349, -45.8209, 8.5075, 27.6667, 6.8534, -77.7847, -58.7438, -0.6955, -0.2669, -0.5690, -0.3484, -0.2838, 0.5564, 0.0113, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.1399, 814, -1.3025, 0.5115, -0.2061, -7.4486, 32.9355, -136.2570, -43.1343, 6.8657, 27.0000, 12.4752, -77.2524, -64.6762, -0.6924, -0.2602, -0.5697, -0.3581, -0.3272, 0.5592, 0.0093, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.1499, 815, -1.3143, 0.5017, -0.2086, -10.0040, 32.2074, -130.0313, -42.8358, 5.8209, 27.0000, 17.3196, -76.6186, -69.8313, -0.6895, -0.2539, -0.5701, -0.3675, -0.3414, 0.5706, 0.0124, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.4299, 839, 0.0963, 1.1922, 0.2815, 0.9467, -67.7334, -7.8580, 57.3134, 32.3881, -9.8333, -105.6579, 2.1318, 63.4831, 0.5059, 0.6834, 0.4096, -0.3304, 0.0591, 0.2299, 0.0118, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.4399, 840, 0.1613, 1.1597, 0.2192, 17.7908, -67.0836, -24.3245, 55.5224, 32.5373, -10.3333, -105.4871, 2.1617, 64.1773, 0.5048, 0.6803, 0.4131, -0.3343, 0.1236, 0.1967, -0.0476, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.4500, 841, 0.2465, 1.0779, -0.0034, 16.3797, -43.3284, -35.5471, 54.1791, 33.8806, -11.0000, -105.2486, 2.0308, 64.7037, 0.5052, 0.6770, 0.4161, -0.3367, 0.2111, 0.1137, -0.2662, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.1599, 816, -1.2825, 0.4919, -0.2020, -15.0701, 33.6908, -122.3234, -43.1343, 3.8806, 27.0000, 21.3417, -75.9144, -74.2002, -0.6867, -0.2482, -0.5702, -0.3766, -0.3126, 0.5805, 0.0247, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.1699, 817, -1.2349, 0.4881, -0.2008, -23.0732, 32.8920, -113.3988, -42.0896, 2.8358, 26.5000, 24.5805, -75.1868, -77.8716, -0.6838, -0.2434, -0.5697, -0.3855, -0.2682, 0.5945, 0.0317, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.4600, 842, 0.2290, 1.0159, -0.0569, 11.1970, -28.2014, -39.1985, 55.8209, 34.0299, -11.1667, -105.0178, 1.8036, 64.9975, 0.5066, 0.6743, 0.4182, -0.3375, 0.1976, 0.0505, -0.3159, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.4700, 843, 0.2248, 1.0658, 0.0307, 12.1468, -18.7298, -34.5371, 56.1194, 32.6866, -11.3333, -104.8043, 1.5794, 65.1747, 0.5081, 0.6720, 0.4196, -0.3378, 0.1972, 0.0994, -0.2248, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.1799, 818, -1.1655, 0.4745, -0.1913, -29.8134, 30.7207, -99.4981, -44.7761, 3.1343, 26.5000, 27.0075, -74.4872, -80.8141, -0.6810, -0.2399, -0.5686, -0.3941, -0.2019, 0.5960, 0.0470, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.1899, 819, -1.1002, 0.4806, -0.1895, -37.7440, 26.4183, -88.0720, -42.9851, 1.4925, 26.5000, 28.7876, -73.8581, -83.1984, -0.6782, -0.2378, -0.5671, -0.4024, -0.1396, 0.6144, 0.0542, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.4800, 844, 0.1791, 1.1854, 0.1852, 22.5172, 7.4197, -29.5191, 56.8657, 32.5373, -11.5000, -104.5733, 1.3369, 65.2049, 0.5103, 0.6702, 0.4202, -0.3373, 0.1558, 0.2178, -0.0663, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.2000, 820, -1.0644, 0.4669, -0.1868, -41.1651, 21.8856, -73.6684, -44.7761, 2.2388, 26.1667, 30.0007, -73.3307, -85.0881, -0.6753, -0.2370, -0.5653, -0.4100, -0.1064, 0.6103, 0.0616, 1003.6500, 0.0000, 0.0000, 0.0000
2, 8.2100, 821, -1.0150, 0.4768, -0.1834, -44.3307, 17.2172, -61.7001, -42.8358, 1.4925, 26.3333, 30.7353, -72.9182, -86.5485, -0.6726, -0.2376, -0.5633, -0.4170, -0.0591, 0.6270, 0.0691, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.4900, 845, 0.1412, 1.4044, 0.3592, 35.8643, 30.4274, -20.9112, 55.2239, 33.8806, -12.0000, -104.2324, 1.0622, 65.0353, 0.5138, 0.6686, 0.4195, -0.3362, 0.1227, 0.4353, 0.1134, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.5000, 846, 0.3363, 1.8298, 0.6617, 10.2388, 64.9495, -25.7033, 55.2239, 32.2388, -11.8333, -104.0425, 0.7295, 64.6027, 0.5174, 0.6683, 0.4179, -0.3331, 0.3235, 0.8597, 0.4191, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.2200, 822, -1.0131, 0.4866, -0.1732, -42.8519, 11.1732, -45.5894, -43.4328, -0.2985, 26.3333, 31.0589, -72.6397, -87.6334, -0.6699, -0.2395, -0.5611, -0.4231, -0.0587, 0.6405, 0.0824, 1003.6500, 0.0000, 0.0000, 0.0000
1, 8.5100, 847, 0.3898, 1.8976, 0.5173, 22.2940, 100.0135, -56.3610, 54.1791, 33.5821, -11.8333, -103.9055, 0.0775, 63.8287, 0.5229, 0.6687, 0.4160, -0.3263, 0.3885, 0.9269, 0.2769, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.5200, 848, 0.1077, 1.3806, 0.3929, 23.5303, 70.8513, -70.8094, 51.9403, 35.2239, -12.0000, -103.6148, -0.8048, 63.1488, 0.5297, 0.6673, 0.4152, -0.3190, 0.1218, 0.4088, 0.1576, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.2300, 823, -1.0552, 0.5296, -0.1618, -36.1296, 3.4135, -31.1820, -43.1343, -1.1940, 25.6667, 30.9982, -72.5274, -88.3356, -0.6675, -0.2426, -0.5590, -0.4280, -0.1013, 0.6842, 0.0956, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.5300, 849, -0.1157, 0.9902, 0.3152, -1.2743, 51.6611, -32.3155, 49.2537, 34.3284, -12.1667, -103.5729, -1.4141, 62.7473, 0.5332, 0.6668, 0.4155, -0.3137, -0.0910, 0.0185, 0.0806, 1005.3500, 0.0000, 0.0000, 0.0000
1, 8.5400, 850, -0.3447, 0.8560, 0.1995, 15.9763, 35.5251, 7.1924, 49.8507, 35.2239, -12.1667, -103.4822, -1.6709, 62.4351, 0.5354, 0.6668, 0.4146, -0.3111, -0.3155, -0.1160, -0.0335, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.2400, 824, -1.1586, 0.5704, -0.1499, -21.2792, -4.3607, -16.2907, -43.8806, -0.7463, 26.3333, 30.7597, -72.5764, -88.7316, -0.6654, -0.2462, -0.5574, -0.4312, -0.2045, 0.7236, 0.1074, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.5500, 851, -0.4392, 0.9739, 0.3150, 13.6430, -4.1078, 26.6310, 48.5075, 34.3284, -12.0000, -103.3204, -1.6588, 62.4385, 0.5363, 0.6660, 0.4142, -0.3118, -0.4103, 0.0012, 0.0847, 1005.3500, 0.0000, 0.0000, 0.0000
2, 8.2500, 825, -1.2879, 0.6052, -0.1110, -4.1678, -9.7758, -4.1085, -41.7910, -1.3433, 26.1667, 30.5669, -72.7283, -88.9297, -0.6639, -0.2491, -0.5569, -0.4326, -0.3330, 0.7562, 0.1446, 1003.5600, 0.0000, 0.0000, 0.0000
2, 8.2600, 826, -1.3475, 0.6167, -0.0906, 13.9489, -11.1364, 11.6337, -41.6418, -2.0896, 26.5000, 30.3444, -72.9457, -88.8230, -0.6633, -0.2512, -0.5571, -0.4320, -0.3915, 0.7649, 0.1625, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.5601, 852, -0.4914, 1.1253, 0.6157, -12.9448, -33.5713, 35.3175, 51.0448, 34.3284, -12.1667, -103.3953, -1.3749, 62.7276, 0.5341, 0.6662, 0.4148, -0.3145, -0.4674, 0.1528, 0.3841, 1005.3900, 0.0000, 0.0000, 0.0000
2, 8.2698, 827, -1.3414, 0.5931, -0.0689, 28.4874, -10.0005, 29.5176, -45.0746, 0.7463, 26.1667, 29.8551, -73.2265, -88.2063, -0.6639, -0.2526, -0.5577, -0.4295, -0.3840, 0.7367, 0.1814, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.5701, 853, -0.4286, 1.2874, 0.6343, -12.3852, -30.6073, 37.3880, 53.4328, 33.2836, -12.0000, -103.5873, -0.9730, 63.0133, 0.5308, 0.6672, 0.4151, -0.3175, -0.4117, 0.3155, 0.3994, 1005.3900, 0.0000, 0.0000, 0.0000
2, 8.2798, 828, -1.2858, 0.5715, -0.0479, 40.7258, -10.4196, 43.7767, -41.1940, -0.2985, 26.1667, 29.0421, -73.5772, -87.1143, -0.6653, -0.2540, -0.5585, -0.4254, -0.3266, 0.7088, 0.1992, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.5801, 854, -0.5026, 1.3294, 0.4981, -6.8068, -28.4741, 34.1438, 52.5373, 33.2836, -12.3333, -103.6759, -0.5994, 63.2516, 0.5283, 0.6678, 0.4150, -0.3205, -0.4921, 0.3578, 0.2617, 1005.3900, 0.0000, 0.0000, 0.0000
2, 8.2898, 829, -1.2418, 0.5166, -0.0298, 49.0410, -13.1319, 63.4681, -41.0448, 1.1940, 26.1667, 27.7470, -74.0262, -85.4111, -0.6676, -0.2557, -0.5593, -0.4197, -0.2804, 0.6448, 0.2138, 1003.5600, 0.0000, 0.0000, 0.0000
2, 8.2998, 830, -1.2397, 0.4989, -0.0081, 53.3187, -19.4676, 80.1791, -44.9254, 2.3881, 26.5000, 25.9374, -74.5861, -83.1103, -0.6703, -0.2581, -0.5603, -0.4125, -0.2757, 0.6151, 0.2309, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.5901, 855, -0.4205, 1.3621, 0.5764, -20.6219, -29.4035, 19.0244, 52.3881, 31.9403, -12.0000, -103.8491, -0.3068, 63.5122, 0.5255, 0.6685, 0.4157, -0.3228, -0.4152, 0.3912, 0.3371, 1005.3900, 0.0000, 0.0000, 0.0000
1, 8.5999, 856, -0.2283, 1.3216, 0.5724, -21.5969, -20.1311, -5.4070, 51.4925, 31.6418, -11.6667, -104.0952, -0.2311, 63.7789, 0.5230, 0.6689, 0.4176, -0.3235, -0.2243, 0.3517, 0.3289, 1005.3900, 0.0000, 0.0000, 0.0000
2, 8.3098, 831, -1.2730, 0.4595, -0.0016, 56.6600, -25.3054, 97.9093, -41.9403, 1.4925, 26.5000, 23.5944, -75.2365, -80.1952, -0.6735, -0.2610, -0.5614, -0.4039, -0.3060, 0.5615, 0.2319, 1003.5600, 0.0000, 0.0000, 0.0000
2, 8.3198, 832, -1.2785, 0.4125, -0.0124, 56.8150, -29.4269, 116.0341, -42.0896, 3.8806, 26.6667, 20.4702, -75.9528, -76.4504, -0.6770, -0.2647, -0.5624, -0.3941, -0.3084, 0.4974, 0.2150, 1003.5600, 0.0000, 0.0000, 0.0000
2, 8.3298, 833, -1.2682, 0.3793, -0.0266, 56.2610, -32.0349, 129.4888, -43.2836, 4.9254, 26.8333, 16.4450, -76.6788, -71.7875, -0.6809, -0.2691, -0.5631, -0.3833, -0.2951, 0.4445, 0.1944, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.6099, 857, -0.0339, 1.2134, 0.4948, -19.1860, -12.5389, -23.2059, 55.0746, 32.5373, -11.6667, -104.3197, -0.3852, 63.9901, 0.5217, 0.6687, 0.4202, -0.3228, -0.0272, 0.2445, 0.2474, 1005.3900, 0.0000, 0.0000, 0.0000
1, 8.6199, 858, 0.1679, 1.1042, 0.5225, -21.0394, -16.4660, -29.0264, 50.0000, 33.8806, -11.3333, -104.5611, -0.5957, 64.2192, 0.5204, 0.6683, 0.4231, -0.3217, 0.1783, 0.1364, 0.2711, 1005.3900, 0.0000, 0.0000, 0.0000
2, 8.3398, 834, -1.2364, 0.3735, -0.0377, 57.4667, -36.0033, 143.6137, -40.2985, 4.4776, 27.1667, 11.3649, -77.3793, -66.0483, -0.6850, -0.2742, -0.5637, -0.3714, -0.2606, 0.4166, 0.1765, 1003.5600, 0.0000, 0.0000, 0.0000
2, 8.3499, 835, -1.2186, 0.3874, -0.0569, 57.6502, -39.3930, 155.6151, -42.6866, 7.3134, 27.1667, 5.1181, -77.9977, -59.1224, -0.6892, -0.2800, -0.5640, -0.3586, -0.2405, 0.4059, 0.1502, 1003.5600, 0.0000, 0.0000, 0.0000
2, 8.3599, 836, -1.1944, 0.3484, -0.0926, 66.5153, -40.6541, 166.9190, -42.9851, 9.4030, 27.1667, -2.2237, -78.4562, -51.0269, -0.6937, -0.2859, -0.5642, -0.3447, -0.2146, 0.3406, 0.1073, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.6299, 859, 0.2345, 1.0106, 0.5326, -21.0968, -16.3870, -23.1831, 53.2836, 31.7910, -11.5000, -104.8335, -0.7571, 64.4570, 0.5187, 0.6682, 0.4260, -0.3208, 0.2477, 0.0440, 0.2766, 1005.3900, 0.0000, 0.0000, 0.0000
1, 8.6399, 860, 0.1365, 0.9638, 0.4984, -19.1799, -14.6671, -10.1290, 54.9254, 31.7910, -11.5000, -105.1252, -0.8000, 64.6629, 0.5166, 0.6686, 0.4282, -0.3204, 0.1505, -0.0015, 0.2375, 1005.3900, 0.0000, 0.0000, 0.0000
2, 8.3699, 837, -1.1841, 0.3171, -0.1048, 65.0896, -41.8237, 177.0210, -39.8507, 8.8060, 27.0000, -10.4851, -78.6882, -41.9608, -0.6983, -0.2920, -0.5642, -0.3298, -0.2035, 0.2814, 0.0881, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.6499, 861, 0.0368, 0.9798, 0.4244, -18.9727, -14.6237, 5.8537, 52.9851, 34.0299, -11.5000, -105.4127, -0.7125, 64.8482, 0.5141, 0.6695, 0.4297, -0.3207, 0.0493, 0.0159, 0.1587, 1005.3900, 0.0000, 0.0000, 0.0000
2, 8.3799, 838, -1.1899, 0.3193, -0.1505, 62.2807, -40.4848, 184.1232, -42.9851, 10.8955, 27.1667, -19.2657, -78.6185, -32.3947, -0.7030, -0.2986, -0.5637, -0.3146, -0.2096, 0.2542, 0.0358, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.6599, 862, -0.0295, 1.0039, 0.3387, -18.4864, -14.5793, 15.2916, 53.1343, 31.9403, -11.5000, -105.6475, -0.5579, 65.0002, 0.5117, 0.6704, 0.4306, -0.3214, -0.0197, 0.0410, 0.0690, 1005.3900, 0.0000, 0.0000, 0.0000
2, 8.3899, 839, -1.1877, 0.2938, -0.1429, 55.4369, -36.4283, 191.2591, -43.1343, 14.4776, 27.5000, -27.9773, -78.2111, -22.9269, -0.7076, -0.3055, -0.5626, -0.2991, -0.2088, 0.1979, 0.0375, 1003.5600, 0.0000, 0.0000, 0.0000
2, 8.3999, 840, -1.1796, 0.2662, -0.1272, 46.0154, -30.7200, 196.1616, -38.8060, 12.9851, 27.5000, -36.0121, -77.4603, -14.2226, -0.7122, -0.3129, -0.5606, -0.2838, -0.2034, 0.1386, 0.0484, 1003.5600, 0.0000, 0.0000, 0.0000
1, 8.6699, 863, -0.0880, 0.9889, 0.2548, -15.2125, -15.6434, 17.3522, 52.6866, 32.5373, -11.1667, -105.8182, -0.3903, 65.1256, 0.5097, 0.6712, 0.4311, -0.3223, -0.0812, 0.0268, -0.0178, 1005.3900, 0.0000, 0.0000, 0.0000
1, 8.6799, 864, -0.1134, 0.9617, 0.2339, -13.7524, -20.3986, 18.1001, 51.4925, 33.7313, -11.3333, -105.9401, -0.2178, 65.2762, 0.5080, 0.6716, 0.4315, -0.3235, -0.1096, 0.0001, -0.0407, 1005.3900, 0.0000, 0.0000, 0.0000
1, 8.6899, 865, -0.1014, 0.8607, 0.1743, -14.7118, -23.9967, 21.9345, 54.0299, 31.7910, -11.3333, -106.0543, -0.0011, 65.4428, 0.5060, 0.6721, 0.4319, -0.3251, -0.1014, -0.1003, -0.1022, 1005.3900, 0.0000, 0.0000, 0.0000
